user_id	country	age	gender
user_004807	UK	25-34	F
user_004808	UK	18-24	Other
user_004809	DE	25-34	F
user_004810	CA	35-44	M
user_004811	CA	18-24	Other
user_004812	UK	25-34	Other
user_004813	DE	35-44	M
user_004814	US	25-34	Other
user_004815	CA	18-24	Other
user_004816	US	25-34	Other
user_004817	FR	18-24	M
user_004818	UK	35-44	Other
user_004819	FR	18-24	Other
user_004820	DE	35-44	Other
user_004821	US	35-44	M
user_004822	FR	35-44	Other
user_004823	CA	35-44	Other
user_004824	CA	45+	M
user_004825	US	18-24	M
user_004826	DE	18-24	M
user_004827	US	35-44	M
user_004828	US	45+	M
user_004829	UK	35-44	F
user_004830	DE	25-34	M
user_004831	UK	45+	F
user_004832	UK	25-34	F
user_004833	US	35-44	M
user_004834	US	18-24	F
user_004835	FR	18-24	F
user_004836	CA	18-24	F
user_004837	FR	35-44	F
user_004838	FR	18-24	M
user_004839	UK	18-24	F
user_004840	CA	25-34	M
user_004841	FR	25-34	Other
user_004842	FR	25-34	F
user_004843	DE	45+	F
user_004844	CA	25-34	Other
user_004845	DE	35-44	Other
user_004846	DE	35-44	F
user_004847	UK	35-44	F
user_004848	DE	18-24	Other
user_004849	US	18-24	Other
user_004850	FR	35-44	M
user_004851	US	18-24	Other
user_004852	CA	35-44	F
user_004853	US	45+	M
user_004854	US	25-34	F
user_004855	US	25-34	M
user_004856	FR	18-24	F
user_004857	UK	35-44	Other
user_004858	FR	18-24	M
user_004859	UK	25-34	M
user_004860	UK	18-24	F
user_004861	DE	45+	F
user_004862	DE	25-34	F
user_004863	FR	45+	M
user_004864	DE	45+	F
user_004865	DE	35-44	F
user_004866	FR	18-24	F
user_004867	FR	18-24	Other
user_004868	CA	18-24	F
user_004869	CA	25-34	M
user_004870	US	35-44	M
user_004871	US	35-44	Other
user_004872	US	18-24	F
user_004873	US	18-24	F
user_004874	FR	45+	M
user_004875	DE	35-44	F
user_004876	US	45+	M
user_004877	CA	25-34	Other
user_004878	DE	45+	Other
user_004879	UK	18-24	M
user_004880	US	18-24	Other
user_004881	DE	25-34	Other
user_004882	DE	25-34	Other
user_004883	CA	18-24	F
user_004884	UK	18-24	F
user_004885	FR	35-44	F
user_004886	DE	25-34	M
user_004887	CA	18-24	F
user_004888	FR	35-44	F
user_004889	DE	18-24	Other
user_004890	FR	18-24	Other
user_004891	CA	25-34	M
user_004892	US	35-44	Other
user_004893	CA	25-34	F
user_004894	FR	25-34	F
user_004895	DE	35-44	M
user_004896	UK	25-34	M
user_004897	FR	25-34	Other
user_004898	DE	25-34	Other
user_004899	US	45+	F
user_004900	DE	25-34	M
user_004901	UK	35-44	F
user_004902	FR	45+	M
user_004903	US	18-24	Other
user_004904	DE	18-24	F
user_004905	CA	35-44	Other
user_004906	UK	45+	M
user_004907	DE	18-24	Other
user_004908	CA	35-44	M
user_004909	US	35-44	F
user_004910	DE	35-44	F
user_004911	FR	35-44	F
user_004912	US	18-24	F
user_004913	UK	18-24	Other
user_004914	CA	45+	M
user_004915	US	25-34	F
user_004916	FR	18-24	F
user_004917	US	18-24	Other
user_004918	US	35-44	Other
user_004919	US	35-44	F
user_004920	UK	18-24	M
user_004921	CA	18-24	F
user_004922	FR	18-24	M
user_004923	CA	35-44	F
user_004924	DE	18-24	F
user_004925	DE	25-34	Other
user_004926	US	18-24	M
user_004927	UK	35-44	M
user_004928	DE	18-24	M
user_004929	UK	25-34	M
user_004930	FR	45+	M
user_004931	US	45+	F
user_004932	DE	45+	F
user_004933	CA	35-44	Other
user_004934	FR	25-34	F
user_004935	UK	25-34	Other
user_004936	UK	35-44	Other
user_004937	DE	45+	Other
user_004938	DE	25-34	F
user_004939	US	45+	F
user_004940	US	35-44	M
user_004941	DE	35-44	M
user_004942	US	25-34	Other
user_004943	DE	35-44	M
user_004944	FR	35-44	F
user_004945	DE	25-34	Other
user_004946	UK	25-34	M
user_004947	UK	45+	F
user_004948	FR	18-24	M
user_004949	US	35-44	Other
user_004950	FR	18-24	Other
user_004951	CA	25-34	F
user_004952	US	25-34	Other
user_004953	UK	45+	Other
user_004954	UK	35-44	Other
user_004955	UK	18-24	Other
user_004956	US	35-44	F
user_004957	US	35-44	F
user_004958	FR	18-24	M
user_004959	FR	18-24	F
user_004960	US	18-24	Other
user_004961	DE	25-34	M
user_004962	FR	35-44	Other
user_004963	UK	25-34	Other
user_004964	US	35-44	Other
user_004965	CA	25-34	Other
user_004966	DE	25-34	Other
user_004967	FR	25-34	Other
user_004968	US	35-44	M
user_004969	FR	35-44	F
user_004970	UK	18-24	F
user_004971	US	45+	M
user_004972	CA	18-24	F
user_004973	DE	18-24	M
user_004974	DE	25-34	M
user_004975	US	45+	F
user_004976	US	45+	Other
user_004977	UK	18-24	F
user_004978	US	45+	F
user_004979	DE	45+	Other
user_004980	CA	18-24	Other
user_004981	FR	45+	M
user_004982	CA	25-34	F
user_004983	US	35-44	F
user_004984	CA	18-24	Other
user_004985	UK	45+	M
user_004986	UK	25-34	F
user_004987	FR	35-44	Other
user_004988	UK	25-34	M
user_004989	DE	18-24	M
user_004990	FR	25-34	M
user_004991	DE	45+	Other
user_004992	UK	18-24	Other
user_004993	FR	25-34	Other
user_004994	FR	18-24	M
user_004995	UK	25-34	F
user_004996	CA	35-44	M
user_004997	FR	35-44	F
user_004998	US	25-34	F
user_004999	UK	25-34	Other
user_005000	US	45+	Other
user_005001	DE	45+	Other
user_005002	UK	18-24	F
user_005003	DE	45+	M
user_005004	US	45+	M
user_005005	FR	35-44	F
user_005006	FR	35-44	F
user_005007	DE	45+	F
user_005008	UK	35-44	Other
user_005009	CA	18-24	F
user_005010	US	25-34	Other
user_005011	CA	25-34	F
user_005012	UK	18-24	F
user_005013	CA	45+	M
user_005014	UK	35-44	M
user_005015	CA	35-44	M
user_005016	FR	35-44	Other
user_005017	DE	45+	F
user_005018	FR	18-24	M
user_005019	FR	45+	Other
user_005020	DE	45+	F
user_005021	DE	25-34	F
user_005022	US	18-24	M
user_005023	UK	35-44	Other
user_005024	DE	18-24	M
user_005025	CA	35-44	Other
user_005026	CA	25-34	F
user_005027	FR	45+	F
user_005028	FR	45+	F
user_005029	US	25-34	Other
user_005030	US	25-34	F
user_005031	US	35-44	Other
user_005032	FR	35-44	M
user_005033	US	35-44	Other
user_005034	CA	35-44	M
user_005035	UK	25-34	Other
user_005036	FR	25-34	F
user_005037	DE	45+	Other
user_005038	US	25-34	M
user_005039	US	35-44	F
user_005040	UK	25-34	M
user_005041	DE	45+	M
user_005042	US	25-34	F
user_005043	FR	18-24	M
user_005044	US	35-44	M
user_005045	US	45+	M
user_005046	UK	25-34	M
user_005047	DE	35-44	F
user_005048	US	25-34	Other
user_005049	CA	35-44	M
user_005050	US	35-44	M
user_005051	DE	45+	Other
user_005052	FR	45+	Other
user_005053	CA	45+	Other
user_005054	FR	18-24	F
user_005055	DE	18-24	M
user_005056	UK	25-34	F
user_005057	DE	18-24	M
user_005058	DE	35-44	F
user_005059	CA	35-44	Other
user_005060	FR	45+	Other
user_005061	US	35-44	F
user_005062	DE	35-44	F
user_005063	CA	35-44	M
user_005064	FR	25-34	Other
user_005065	FR	35-44	F
user_005066	DE	25-34	M
user_005067	UK	25-34	F
user_005068	US	35-44	M
user_005069	FR	18-24	F
user_005070	DE	25-34	F
user_005071	FR	25-34	M
user_005072	UK	45+	M
user_005073	US	45+	Other
user_005074	FR	18-24	Other
user_005075	CA	25-34	Other
user_005076	UK	35-44	Other
user_005077	FR	18-24	F
user_005078	FR	18-24	Other
user_005079	US	18-24	Other
user_005080	FR	25-34	M
user_005081	FR	25-34	Other
user_005082	CA	25-34	Other
user_005083	FR	25-34	M
user_005084	US	18-24	M
user_005085	CA	18-24	M
user_005086	FR	45+	Other
user_005087	UK	18-24	M
user_005088	DE	18-24	Other
user_005089	DE	25-34	F
user_005090	UK	18-24	Other
user_005091	UK	35-44	Other
user_005092	FR	45+	M
user_005093	CA	18-24	Other
user_005094	FR	18-24	F
user_005095	UK	18-24	M
user_005096	UK	45+	Other
user_005097	FR	45+	F
user_005098	US	35-44	Other
user_005099	FR	25-34	F
user_005100	DE	25-34	F
user_005101	UK	25-34	F
user_005102	DE	45+	M
user_005103	UK	45+	Other
user_005104	DE	35-44	M
user_005105	CA	35-44	F
user_005106	CA	25-34	M
user_005107	DE	18-24	Other
user_005108	CA	18-24	Other
user_005109	DE	45+	Other
user_005110	FR	18-24	Other
user_005111	US	25-34	F
user_005112	US	45+	Other
user_005113	US	25-34	Other
user_005114	FR	45+	M
user_005115	FR	45+	F
user_005116	FR	35-44	F
user_005117	FR	18-24	M
user_005118	DE	18-24	F
user_005119	US	18-24	F
user_005120	DE	18-24	Other
user_005121	FR	35-44	M
user_005122	CA	35-44	M
user_005123	UK	25-34	F
user_005124	DE	35-44	Other
user_005125	UK	45+	Other
user_005126	DE	35-44	M
user_005127	US	18-24	F
user_005128	DE	18-24	F
user_005129	FR	45+	M
user_005130	FR	35-44	M
user_005131	US	35-44	M
user_005132	DE	25-34	Other
user_005133	UK	25-34	Other
user_005134	CA	25-34	F
user_005135	DE	35-44	F
user_005136	FR	45+	F
user_005137	DE	18-24	M
user_005138	FR	18-24	Other
user_005139	FR	45+	F
user_005140	UK	25-34	F
user_005141	US	25-34	F
user_005142	DE	25-34	Other
user_005143	UK	45+	M
user_005144	FR	35-44	Other
user_005145	CA	45+	F
user_005146	US	35-44	M
user_005147	UK	18-24	Other
user_005148	UK	45+	M
user_005149	US	18-24	Other
user_005150	UK	18-24	M
user_005151	DE	45+	Other
user_005152	CA	25-34	M
user_005153	FR	18-24	F
user_005154	DE	35-44	M
user_005155	FR	45+	Other
user_005156	FR	45+	F
user_005157	US	25-34	F
user_005158	US	35-44	Other
user_005159	DE	45+	Other
user_005160	FR	45+	Other
user_005161	FR	25-34	M
user_005162	DE	35-44	M
user_005163	DE	45+	Other
user_005164	FR	18-24	Other
user_005165	DE	25-34	Other
user_005166	UK	25-34	F
user_005167	DE	18-24	M
user_005168	DE	25-34	M
user_005169	DE	18-24	Other
user_005170	UK	35-44	Other
user_005171	CA	25-34	F
user_005172	CA	35-44	M
user_005173	US	25-34	F
user_005174	FR	35-44	F
user_005175	UK	18-24	Other
user_005176	CA	45+	F
user_005177	CA	25-34	Other
user_005178	CA	25-34	Other
user_005179	UK	18-24	F
user_005180	UK	35-44	F
user_005181	US	18-24	Other
user_005182	CA	18-24	Other
user_005183	US	45+	Other
user_005184	CA	18-24	F
user_005185	UK	45+	F
user_005186	DE	35-44	M
user_005187	CA	18-24	Other
user_005188	DE	18-24	M
user_005189	FR	45+	M
user_005190	FR	35-44	Other
user_005191	UK	18-24	F
user_005192	FR	45+	M
user_005193	DE	18-24	F
user_005194	UK	18-24	F
user_005195	UK	35-44	M
user_005196	CA	35-44	F
user_005197	DE	35-44	Other
user_005198	DE	45+	F
user_005199	UK	25-34	Other
user_005200	US	45+	Other
user_005201	UK	35-44	M
user_005202	UK	35-44	M
user_005203	UK	35-44	Other
user_005204	US	18-24	M
user_005205	CA	35-44	Other
user_005206	CA	45+	M
user_005207	DE	18-24	F
user_005208	CA	35-44	Other
user_005209	DE	45+	F
user_005210	UK	25-34	Other
user_005211	UK	35-44	Other
user_005212	DE	35-44	F
user_005213	UK	25-34	M
user_005214	UK	18-24	M
user_005215	UK	18-24	F
user_005216	CA	35-44	M
user_005217	CA	35-44	M
user_005218	FR	18-24	Other
user_005219	US	45+	M
user_005220	FR	25-34	F
user_005221	FR	25-34	F
user_005222	UK	45+	F
user_005223	US	35-44	Other
user_005224	UK	18-24	M
user_005225	US	18-24	M
user_005226	US	45+	Other
user_005227	UK	35-44	M
user_005228	CA	35-44	F
user_005229	CA	45+	Other
user_005230	FR	45+	F
user_005231	FR	45+	Other
user_005232	FR	45+	F
user_005233	UK	18-24	M
user_005234	CA	35-44	Other
user_005235	US	45+	Other
user_005236	UK	35-44	M
user_005237	US	18-24	Other
user_005238	US	25-34	Other
user_005239	CA	25-34	F
user_005240	DE	25-34	Other
user_005241	US	45+	M
user_005242	CA	45+	M
user_005243	UK	25-34	M
user_005244	CA	25-34	Other
user_005245	US	25-34	F
user_005246	UK	35-44	M
user_005247	FR	35-44	F
user_005248	UK	18-24	M
user_005249	DE	45+	Other
user_005250	DE	45+	M
user_005251	DE	18-24	F
user_005252	UK	45+	M
user_005253	CA	45+	M
user_005254	CA	25-34	Other
user_005255	UK	35-44	M
user_005256	CA	35-44	M
user_005257	UK	35-44	M
user_005258	UK	18-24	F
user_005259	FR	35-44	M
user_005260	DE	25-34	M
user_005261	CA	18-24	M
user_005262	DE	18-24	F
user_005263	DE	25-34	Other
user_005264	DE	45+	M
user_005265	UK	25-34	Other
user_005266	DE	18-24	Other
user_005267	UK	25-34	F
user_005268	US	18-24	M
user_005269	UK	25-34	M
user_005270	CA	35-44	F
user_005271	FR	45+	F
user_005272	FR	45+	M
user_005273	DE	45+	Other
user_005274	UK	18-24	Other
user_005275	UK	45+	M
user_005276	UK	45+	F
user_005277	UK	18-24	Other
user_005278	FR	35-44	M
user_005279	FR	25-34	F
user_005280	UK	18-24	F
user_005281	FR	35-44	F
user_005282	DE	45+	M
user_005283	CA	35-44	F
user_005284	CA	35-44	M
user_005285	FR	45+	F
user_005286	UK	45+	F
user_005287	UK	18-24	F
user_005288	UK	25-34	Other
user_005289	FR	45+	F
user_005290	US	35-44	F
user_005291	UK	45+	M
user_005292	DE	18-24	M
user_005293	US	25-34	Other
user_005294	US	18-24	F
user_005295	DE	25-34	Other
user_005296	UK	35-44	F
user_005297	CA	25-34	M
user_005298	UK	45+	M
user_005299	UK	25-34	M
user_005300	CA	18-24	F
user_005301	DE	25-34	M
user_005302	UK	45+	Other
user_005303	FR	25-34	M
user_005304	UK	18-24	M
user_005305	FR	25-34	M
user_005306	DE	35-44	Other
user_005307	FR	18-24	Other
user_005308	DE	45+	Other
user_005309	US	45+	M
user_005310	DE	45+	M
user_005311	US	18-24	Other
user_005312	US	45+	M
user_005313	UK	35-44	Other
user_005314	CA	35-44	F
user_005315	CA	35-44	M
user_005316	DE	25-34	M
user_005317	US	25-34	M
user_005318	UK	45+	F
user_005319	CA	35-44	F
user_005320	CA	18-24	F
user_005321	US	45+	Other
user_005322	FR	35-44	Other
user_005323	DE	18-24	M
user_005324	DE	18-24	M
user_005325	CA	25-34	Other
user_005326	FR	18-24	Other
user_005327	DE	45+	F
user_005328	CA	45+	Other
user_005329	DE	25-34	Other
user_005330	UK	35-44	F
user_005331	CA	25-34	M
user_005332	US	25-34	F
user_005333	US	45+	F
user_005334	FR	45+	M
user_005335	DE	18-24	F
user_005336	UK	25-34	M
user_005337	CA	18-24	M
user_005338	DE	35-44	M
user_005339	UK	35-44	M
user_005340	DE	18-24	M
user_005341	US	45+	M
user_005342	US	45+	F
user_005343	DE	25-34	F
user_005344	UK	18-24	M
user_005345	UK	45+	M
user_005346	US	25-34	Other
user_005347	DE	18-24	Other
user_005348	US	18-24	Other
user_005349	UK	35-44	F
user_005350	CA	25-34	Other
user_005351	US	35-44	M
user_005352	US	45+	M
user_005353	FR	45+	Other
user_005354	US	45+	M
user_005355	CA	25-34	M
user_005356	FR	18-24	Other
user_005357	FR	35-44	M
user_005358	DE	18-24	F
user_005359	FR	35-44	F
user_005360	FR	18-24	F
user_005361	FR	35-44	M
user_005362	UK	35-44	M
user_005363	FR	18-24	Other
user_005364	UK	18-24	M
user_005365	FR	18-24	F
user_005366	US	25-34	Other
user_005367	UK	45+	M
user_005368	CA	25-34	Other
user_005369	FR	25-34	Other
user_005370	CA	35-44	F
user_005371	CA	18-24	M
user_005372	UK	45+	Other
user_005373	DE	18-24	Other
user_005374	US	45+	Other
user_005375	CA	45+	M
user_005376	CA	45+	F
user_005377	DE	35-44	Other
user_005378	US	25-34	F
user_005379	FR	18-24	F
user_005380	UK	18-24	M
user_005381	CA	45+	F
user_005382	FR	35-44	F
user_005383	US	25-34	Other
user_005384	CA	18-24	M
user_005385	FR	45+	M
user_005386	CA	45+	Other
user_005387	CA	25-34	Other
user_005388	US	25-34	Other
user_005389	US	45+	Other
user_005390	US	25-34	F
user_005391	FR	25-34	F
user_005392	UK	45+	F
user_005393	US	35-44	F
user_005394	US	25-34	Other
user_005395	CA	45+	M
user_005396	FR	25-34	Other
user_005397	UK	18-24	F
user_005398	CA	35-44	Other
user_005399	DE	25-34	M
user_005400	DE	18-24	M
user_005401	UK	18-24	Other
user_005402	CA	45+	M
user_005403	US	25-34	F
user_005404	DE	18-24	F
user_005405	UK	18-24	Other
user_005406	US	25-34	M
user_005407	DE	45+	F
user_005408	DE	18-24	F
user_005409	UK	35-44	F
user_005410	DE	25-34	M
user_005411	CA	25-34	M
user_005412	UK	45+	M
user_005413	CA	18-24	M
user_005414	CA	18-24	M
user_005415	UK	25-34	Other
user_005416	CA	25-34	Other
user_005417	FR	45+	F
user_005418	US	18-24	Other
user_005419	CA	45+	Other
user_005420	CA	18-24	F
user_005421	DE	35-44	Other
user_005422	US	25-34	F
user_005423	CA	25-34	M
user_005424	CA	35-44	Other
user_005425	US	35-44	Other
user_005426	CA	18-24	Other
user_005427	US	25-34	M
user_005428	UK	18-24	F
user_005429	FR	18-24	F
user_005430	UK	25-34	M
user_005431	CA	35-44	M
user_005432	DE	45+	F
user_005433	UK	35-44	M
user_005434	US	18-24	M
user_005435	FR	25-34	M
user_005436	FR	18-24	Other
user_005437	DE	18-24	F
user_005438	US	35-44	Other
user_005439	US	45+	Other
user_005440	DE	45+	F
user_005441	CA	18-24	F
user_005442	FR	45+	F
user_005443	FR	18-24	F
user_005444	FR	25-34	M
user_005445	DE	45+	F
user_005446	UK	18-24	F
user_005447	DE	25-34	Other
user_005448	UK	35-44	M
user_005449	FR	25-34	F
user_005450	US	25-34	Other
user_005451	US	35-44	Other
user_005452	UK	45+	M
user_005453	DE	18-24	Other
user_005454	US	35-44	M
user_005455	UK	35-44	M
user_005456	US	35-44	M
user_005457	US	18-24	F
user_005458	CA	35-44	M
user_005459	UK	18-24	M
user_005460	UK	18-24	M
user_005461	DE	18-24	M
user_005462	UK	45+	F
user_005463	US	45+	F
user_005464	CA	35-44	Other
user_005465	CA	45+	M
user_005466	UK	25-34	F
user_005467	US	25-34	Other
user_005468	US	45+	M
user_005469	UK	45+	F
user_005470	FR	18-24	F
user_005471	CA	45+	M
user_005472	US	18-24	M
user_005473	FR	18-24	Other
user_005474	US	45+	Other
user_005475	DE	35-44	F
user_005476	CA	45+	M
user_005477	US	18-24	F
user_005478	UK	45+	F
user_005479	UK	45+	F
user_005480	DE	45+	F
user_005481	US	25-34	Other
user_005482	FR	35-44	F
user_005483	US	35-44	F
user_005484	DE	45+	Other
user_005485	DE	45+	Other
user_005486	DE	18-24	Other
user_005487	UK	25-34	M
user_005488	UK	45+	Other
user_005489	FR	45+	M
user_005490	CA	35-44	F
user_005491	US	25-34	Other
user_005492	US	25-34	F
user_005493	DE	35-44	F
user_005494	FR	25-34	Other
user_005495	US	35-44	F
user_005496	FR	35-44	Other
user_005497	FR	45+	F
user_005498	DE	45+	M
user_005499	DE	45+	Other
user_005500	FR	18-24	F
user_005501	US	35-44	M
user_005502	CA	35-44	F
user_005503	DE	35-44	F
user_005504	CA	25-34	Other
user_005505	FR	18-24	F
user_005506	DE	35-44	F
user_005507	DE	25-34	Other
user_005508	DE	25-34	F
user_005509	UK	35-44	F
user_005510	CA	18-24	M
user_005511	DE	45+	M
user_005512	FR	35-44	Other
user_005513	FR	18-24	M
user_005514	UK	25-34	Other
user_005515	FR	35-44	M
user_005516	US	18-24	M
user_005517	FR	25-34	F
user_005518	CA	35-44	M
user_005519	US	45+	F
user_005520	FR	45+	Other
user_005521	CA	25-34	M
user_005522	US	35-44	Other
user_005523	DE	25-34	M
user_005524	FR	25-34	Other
user_005525	US	18-24	Other
user_005526	DE	45+	F
user_005527	DE	35-44	M
user_005528	US	18-24	Other
user_005529	UK	45+	F
user_005530	CA	45+	Other
user_005531	FR	25-34	F
user_005532	UK	25-34	Other
user_005533	FR	25-34	F
user_005534	US	25-34	F
user_005535	CA	25-34	F
user_005536	UK	25-34	Other
user_005537	CA	25-34	Other
user_005538	CA	35-44	F
user_005539	US	45+	M
user_005540	UK	25-34	Other
user_005541	CA	25-34	M
user_005542	DE	25-34	M
user_005543	FR	25-34	Other
user_005544	DE	18-24	F
user_005545	CA	45+	M
user_005546	UK	45+	M
user_005547	UK	35-44	Other
user_005548	FR	35-44	F
user_005549	FR	18-24	Other
user_005550	CA	25-34	Other
user_005551	FR	35-44	M
user_005552	CA	18-24	M
user_005553	CA	35-44	Other
user_005554	US	25-34	M
user_005555	FR	45+	M
user_005556	CA	35-44	Other
user_005557	CA	35-44	M
user_005558	DE	18-24	M
user_005559	CA	18-24	M
user_005560	UK	18-24	Other
user_005561	FR	35-44	F
user_005562	FR	35-44	Other
user_005563	DE	35-44	Other
user_005564	US	35-44	Other
user_005565	UK	45+	M
user_005566	DE	35-44	F
user_005567	FR	35-44	M
user_005568	UK	35-44	Other
user_005569	UK	18-24	F
user_005570	UK	35-44	M
user_005571	DE	35-44	M
user_005572	US	45+	Other
user_005573	FR	18-24	M
user_005574	UK	18-24	Other
user_005575	DE	35-44	M
user_005576	CA	18-24	M
user_005577	UK	35-44	M
user_005578	DE	35-44	M
user_005579	US	25-34	Other
user_005580	US	35-44	F
user_005581	DE	35-44	Other
user_005582	DE	25-34	Other
user_005583	DE	35-44	M
user_005584	US	35-44	M
user_005585	US	45+	Other
user_005586	FR	25-34	F
user_005587	DE	45+	F
user_005588	US	25-34	M
user_005589	UK	45+	M
user_005590	CA	45+	F
user_005591	DE	35-44	M
user_005592	UK	35-44	Other
user_005593	US	18-24	Other
user_005594	UK	25-34	Other
user_005595	CA	45+	Other
user_005596	CA	18-24	F
user_005597	FR	25-34	Other
user_005598	DE	45+	Other
user_005599	FR	35-44	Other
user_005600	CA	18-24	M
user_005601	US	25-34	Other
user_005602	CA	35-44	M
user_005603	FR	45+	Other
user_005604	UK	45+	F
user_005605	DE	45+	M
user_005606	CA	35-44	F
user_005607	UK	18-24	Other
user_005608	DE	18-24	F
user_005609	US	45+	M
user_005610	DE	35-44	F
user_005611	DE	25-34	M
user_005612	UK	25-34	F
user_005613	UK	45+	F
user_005614	DE	35-44	Other
user_005615	DE	18-24	F
user_005616	US	25-34	Other
user_005617	CA	35-44	F
user_005618	UK	18-24	M
user_005619	UK	45+	M
user_005620	US	25-34	M
user_005621	DE	25-34	M
user_005622	UK	25-34	Other
user_005623	UK	45+	F
user_005624	FR	45+	F
user_005625	FR	35-44	F
user_005626	US	18-24	Other
user_005627	CA	35-44	M
user_005628	DE	18-24	M
user_005629	DE	25-34	Other
user_005630	DE	18-24	M
user_005631	FR	45+	M
user_005632	UK	18-24	F
user_005633	CA	45+	Other
user_005634	CA	25-34	F
user_005635	UK	18-24	F
user_005636	UK	18-24	Other
user_005637	UK	25-34	M
user_005638	CA	35-44	F
user_005639	CA	35-44	F
user_005640	UK	25-34	Other
user_005641	DE	18-24	M
user_005642	DE	45+	F
user_005643	US	45+	Other
user_005644	US	35-44	Other
user_005645	US	35-44	F
user_005646	FR	35-44	M
user_005647	FR	25-34	M
user_005648	UK	25-34	M
user_005649	CA	45+	M
user_005650	US	45+	M
user_005651	CA	45+	Other
user_005652	DE	45+	M
user_005653	CA	45+	Other
user_005654	CA	35-44	M
user_005655	DE	45+	Other
user_005656	DE	25-34	F
user_005657	CA	25-34	Other
user_005658	US	45+	Other
user_005659	FR	45+	F
user_005660	FR	18-24	F
user_005661	CA	25-34	M
user_005662	UK	18-24	M
user_005663	UK	45+	M
user_005664	UK	45+	M
user_005665	UK	35-44	F
user_005666	US	18-24	M
user_005667	FR	18-24	Other
user_005668	CA	18-24	Other
user_005669	DE	18-24	Other
user_005670	CA	18-24	Other
user_005671	DE	45+	Other
user_005672	FR	35-44	M
user_005673	FR	18-24	F
user_005674	US	25-34	F
user_005675	CA	45+	F
user_005676	US	25-34	M
user_005677	FR	18-24	F
user_005678	CA	45+	M
user_005679	UK	45+	F
user_005680	FR	18-24	F
user_005681	CA	25-34	F
user_005682	FR	18-24	F
user_005683	US	25-34	M
user_005684	FR	18-24	M
user_005685	UK	35-44	Other
user_005686	FR	25-34	Other
user_005687	DE	18-24	Other
user_005688	CA	18-24	M
user_005689	DE	18-24	F
user_005690	DE	25-34	Other
user_005691	UK	18-24	Other
user_005692	CA	25-34	F
user_005693	DE	45+	F
user_005694	FR	18-24	M
user_005695	UK	45+	Other
user_005696	CA	25-34	F
user_005697	CA	18-24	M
user_005698	DE	35-44	M
user_005699	FR	35-44	Other
user_005700	UK	35-44	M
user_005701	CA	18-24	M
user_005702	FR	45+	F
user_005703	UK	25-34	Other
user_005704	US	25-34	F
user_005705	DE	18-24	M
user_005706	CA	35-44	M
user_005707	DE	25-34	M
user_005708	CA	35-44	F
user_005709	DE	18-24	F
user_005710	US	35-44	F
user_005711	FR	45+	F
user_005712	CA	35-44	Other
user_005713	CA	35-44	F
user_005714	FR	45+	F
user_005715	DE	35-44	F
user_005716	DE	45+	Other
user_005717	US	35-44	Other
user_005718	CA	45+	Other
user_005719	FR	25-34	F
user_005720	DE	35-44	F
user_005721	CA	18-24	Other
user_005722	CA	25-34	F
user_005723	CA	18-24	F
user_005724	FR	35-44	F
user_005725	DE	18-24	M
user_005726	CA	18-24	M
user_005727	DE	45+	F
user_005728	CA	18-24	Other
user_005729	UK	25-34	F
user_005730	DE	25-34	Other
user_005731	CA	25-34	F
user_005732	CA	35-44	F
user_005733	DE	45+	F
user_005734	FR	25-34	F
user_005735	UK	18-24	M
user_005736	FR	45+	F
user_005737	FR	18-24	M
user_005738	CA	25-34	F
user_005739	US	45+	F
user_005740	FR	45+	F
user_005741	DE	45+	F
user_005742	DE	25-34	F
user_005743	CA	45+	Other
user_005744	CA	35-44	Other
user_005745	DE	35-44	F
user_005746	DE	45+	Other
user_005747	US	18-24	M
user_005748	CA	18-24	F
user_005749	FR	18-24	M
user_005750	CA	35-44	M
user_005751	US	35-44	Other
user_005752	UK	35-44	M
user_005753	UK	18-24	M
user_005754	US	25-34	Other
user_005755	UK	35-44	Other
user_005756	US	18-24	M
user_005757	UK	25-34	M
user_005758	CA	25-34	F
user_005759	FR	25-34	M
user_005760	DE	18-24	F
user_005761	FR	45+	Other
user_005762	CA	25-34	Other
user_005763	DE	25-34	Other
user_005764	UK	18-24	Other
user_005765	CA	18-24	M
user_005766	FR	25-34	Other
user_005767	FR	45+	M
user_005768	FR	45+	F
user_005769	UK	45+	Other
user_005770	CA	45+	M
user_005771	DE	18-24	M
user_005772	FR	45+	Other
user_005773	FR	35-44	M
user_005774	US	35-44	M
user_005775	US	18-24	F
user_005776	DE	45+	Other
user_005777	UK	35-44	F
user_005778	DE	25-34	F
user_005779	FR	18-24	F
user_005780	CA	25-34	M
user_005781	UK	18-24	Other
user_005782	FR	25-34	F
user_005783	CA	18-24	M
user_005784	UK	18-24	M
user_005785	CA	18-24	Other
user_005786	UK	25-34	F
user_005787	FR	25-34	F
user_005788	CA	25-34	Other
user_005789	CA	45+	Other
user_005790	FR	35-44	F
user_005791	CA	35-44	F
user_005792	DE	18-24	Other
user_005793	UK	45+	Other
user_005794	FR	18-24	M
user_005795	UK	25-34	F
user_005796	US	18-24	Other
user_005797	CA	25-34	F
user_005798	CA	45+	F
user_005799	FR	25-34	M
user_005800	FR	45+	F
user_005801	US	45+	Other
user_005802	US	35-44	Other
user_005803	CA	25-34	Other
user_005804	FR	18-24	Other
user_005805	DE	35-44	M
user_005806	CA	18-24	Other
user_005807	US	35-44	M
user_005808	UK	18-24	F
user_005809	DE	18-24	F
user_005810	US	18-24	M
user_005811	CA	25-34	F
user_005812	DE	45+	M
